song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,audio_valence
40,217981,0.377,0.73,0.809,0,4,0.0821,-5.55,0.169,108.957,0.516
40,186624,0.286,0.769,0.495,2.51E-05,4,0.0456,-8.276,0.0656,98.032,0.215
30,169565,0.271,0.789,0.665,5.45E-06,4,0.0947,-6.067,0.174,92.066,0.514
33,223153,0.0252,0.875,0.944,0,7,0.445,-4.589,0.136,125.04,0.881
7,314280,0.019,0.752,0.902,0,0,0.0518,-5.067,0.0508,135.982,0.56
77,219305,0.0538,0.778,0.741,2.04E-06,10,0.29,-4.97,0.0484,102.95,0.364
48,194561,0.042,0.859,0.5,1.60E-05,9,0.0616,-7.628,0.347,83.981,0.186
54,238481,0.109,0.708,0.575,0,10,0.134,-5.912,0.119,139.983,0.127
53,264093,0.000398,0.878,0.9,1.76E-05,11,0.229,-6.964,0.144,132.991,0.28
46,303519,0.264,0.717,0.822,0,1,0.0648,-6.813,0.24,123.957,0.591
45,258079,0.00979,0.745,0.563,0,8,0.223,-7.261,0.0767,114.975,0.202
38,355120,0.0287,0.566,0.969,0.000442,2,0.281,-3.369,0.046,100.012,0.641
10,160760,0.116,0.84,0.458,2.05E-06,1,0.1,-7.144,0.0602,114.034,0.188
48,152240,0.571,0.48,0.839,0,10,0.173,-4.084,0.313,200.926,0.339
2,355440,0.111,0.526,0.809,4.10E-06,8,0.385,-6.374,0.0835,80.026,0.435
49,309946,0.0491,0.658,0.748,0,4,0.105,-4.895,0.288,136.988,0.284
42,224680,0.00271,0.859,0.685,0,1,0.0687,-5.494,0.112,94.006,0.377
9,356960,0.0981,0.878,0.544,0,9,0.198,-4.618,0.284,135.987,0.546
52,284293,0.569,0.52,0.435,0,9,0.161,-9.147,0.284,101.584,0.0717
21,256093,0.141,0.586,0.599,6.09E-06,1,0.0966,-4.352,0.0695,145.032,0.313
43,170883,0.00785,0.379,0.862,0,4,0.272,-4.901,0.341,87.088,0.504
15,296953,0.364,0.779,0.943,0,9,0.641,-2.524,0.174,105.441,0.696
0,227810,0.181,0.832,0.744,0.00258,11,0.0612,-5.721,0.239,122.894,0.737
47,220067,0.00327,0.662,0.775,0,7,0.233,-3.217,0.126,140.147,0.562
75,350226,0.015,0.803,0.753,0,4,0.204,-3.542,0.0625,129.998,0.557
38,146800,0.184,0.486,0.786,4.72E-06,2,0.345,-9.093,0.269,170.486,0.412
26,202120,0.15,0.632,0.908,0,1,0.207,-4.499,0.1,114.003,0.258
55,222360,0.151,0.723,0.644,0,0,0.199,-4.803,0.45,189.537,0.743
41,275013,0.0692,0.915,0.846,0,6,0.326,-4.032,0.271,130.949,0.651
68,280173,0.00469,0.821,0.469,0,8,0.141,-7.152,0.0473,132.002,0.321
20,326946,0.0151,0.504,0.331,6.46E-06,8,0.116,-10.335,0.0329,106.731,0.0393
45,173160,0.0425,0.79,0.531,0,8,0.266,-6.968,0.197,86.306,0.479
3,309920,0.0323,0.652,0.743,0,5,0.358,-6.536,0.191,144.035,0.768
56,247494,0.0131,0.691,0.793,0,1,0.112,-3.506,0.131,140.011,0.398
74,299506,0.119,0.522,0.932,0,11,0.177,-2.87,0.255,129.473,0.33
66,229226,0.0763,0.505,0.9,0,1,0.202,-1.578,0.392,145.042,0.391
64,283653,0.00822,0.668,0.628,0,6,0.145,-5.327,0.205,131.88,0.621
42,250506,0.49,0.613,0.602,0.000219,1,0.145,-9.669,0.0871,92.2,0.37
67,305840,0.000402,0.364,0.841,0,8,0.242,-4.831,0.119,100.14,0.0837
64,319253,0.2,0.36,0.716,0,7,0.581,-6.181,0.34,86.001,0.274
68,313786,0.123,0.716,0.485,2.69E-05,1,0.604,-7.745,0.404,74.132,0.26
64,223173,0.0395,0.612,0.593,0,1,0.484,-6.294,0.458,130.583,0.883
37,230080,0.132,0.749,0.78,0,4,0.174,-7.243,0.341,141.671,0.526
72,378893,0.00244,0.628,0.692,0.013,2,0.668,-5.64,0.202,124.791,0.0964
48,227826,0.0716,0.833,0.753,3.04E-06,1,0.637,-6.333,0.232,138.469,0.502
56,199973,0.0215,0.825,0.489,0,11,0.111,-9.32,0.263,96.99,0.438
50,206626,0.123,0.444,0.627,0,7,0.0795,-8.744,0.252,98.21,0.359
6,235466,0.00782,0.482,0.955,0,6,0.0599,-0.905,0.382,89.422,0.509
0,196640,0.235,0.893,0.634,0,11,0.0238,-2.446,0.304,93.983,0.857
0,265678,0.0152,0.613,0.843,0,7,0.0917,-8.343,0.186,102.968,0.325
67,372706,0.0203,0.378,0.691,0,10,0.4,-5.308,0.461,75.162,0.226
36,222354,0.072,0.863,0.515,6.79E-05,6,0.0873,-11.126,0.106,134.015,0.42
60,227080,0.36,0.781,0.754,0,0,0.0867,-3.61,0.0894,120.521,0.519
0,503320,0.185,0.404,0.654,1.52E-06,11,0.588,-6.324,0.129,139.545,0.28
6,318360,0.0328,0.496,0.785,0,7,0.0941,-3.472,0.306,170.02,0.357
43,200520,0.0268,0.736,0.828,0,9,0.317,-4.976,0.326,164.099,0.789
40,188689,0.0229,0.656,0.729,0,5,0.12,-4.342,0.205,72.418,0.0855
48,307466,0.00525,0.7,0.675,0,2,0.657,-6.362,0.149,124.882,0.225
0,221204,0.27,0.704,0.892,0,3,0.0873,-6.329,0.0643,130.022,0.736
53,253746,0.0302,0.632,0.634,0,8,0.153,-8.415,0.274,81,0.388
34,265146,0.103,0.428,0.867,0,7,0.302,-3.281,0.315,101.319,0.714
76,221571,0.0626,0.724,0.605,0,7,0.108,-8.14,0.0544,140.091,0.52
72,211306,0.385,0.795,0.648,0,8,0.1,-7.616,0.17,140.027,0.25
65,241841,0.134,0.692,0.497,0.000207,1,0.111,-7.252,0.108,135.027,0.309
56,223826,0.385,0.797,0.658,0,6,0.109,-5.737,0.228,131.99,0.43
68,202027,0.38,0.815,0.718,0,7,0.13,-4.955,0.112,138.377,0.497
72,173153,0.279,0.791,0.473,0,10,0.0959,-9.86,0.25,95.948,0.603
75,183306,0.256,0.789,0.633,1.31E-06,2,0.092,-6.269,0.0734,138.097,0.262
43,146001,0.875,0.847,0.286,0.00278,11,0.157,-11.279,0.0728,112.982,0.405
78,237013,0.249,0.777,0.668,0,4,0.0778,-8.837,0.107,103.036,0.243
60,195960,0.376,0.71,0.489,0,4,0.0981,-10.224,0.178,130.057,0.0767
76,216717,0.0366,0.852,0.788,3.41E-06,6,0.0938,-6.369,0.248,111.975,0.524
61,214640,0.333,0.719,0.687,0.000208,0,0.106,-6.897,0.0829,96.039,0.429
62,164211,0.258,0.813,0.763,0.358,5,0.13,-5.884,0.0554,96.032,0.602
63,230920,0.0837,0.739,0.548,0,0,0.141,-7.979,0.0494,129.995,0.278
58,195000,0.317,0.781,0.42,0,0,0.111,-9.725,0.304,127.801,0.603
75,168856,0.642,0.662,0.59,1.82E-06,1,0.108,-8.762,0.0745,154.051,0.393
16,219946,0.637,0.88,0.427,0.000139,11,0.0827,-10.389,0.252,111.06,0.67
55,224853,0.415,0.687,0.531,0.00424,2,0.097,-9.855,0.0558,111.924,0.145
66,252373,0.392,0.688,0.569,0.000175,10,0.12,-7.007,0.0375,109.041,0.359
44,245821,0.368,0.729,0.724,4.37E-05,1,0.102,-6.533,0.0376,110.115,0.148
65,151771,0.0649,0.793,0.552,1.98E-05,10,0.0961,-6.112,0.101,154.994,0.161
20,227306,0.747,0.85,0.598,0,3,0.175,-7.727,0.105,122.978,0.534
58,242000,0.505,0.83,0.682,6.17E-06,8,0.11,-7.155,0.0471,112.063,0.514
13,243272,0.129,0.683,0.49,7.43E-06,2,0.111,-7.893,0.0443,120.029,0.276
43,172596,0.234,0.834,0.786,0.0102,8,0.109,-7.41,0.0855,138.055,0.192
67,200346,0.445,0.876,0.443,0,6,0.118,-6.632,0.324,115.048,0.273
72,316377,0.416,0.583,0.381,0.000226,9,0.0958,-10.033,0.0429,127.667,0.153
54,241214,0.217,0.678,0.444,0,1,0.0857,-6.892,0.0346,110.966,0.0941
38,254480,0.459,0.656,0.388,0,10,0.0875,-8.086,0.0423,122.939,0.232
41,265258,0.85,0.832,0.528,0.00295,5,0.101,-7.972,0.0372,124.4,0.437
70,231071,0.352,0.753,0.485,6.11E-06,10,0.138,-7.77,0.113,135.999,0.241
52,174639,0.0809,0.865,0.791,5.19E-05,9,0.13,-5.449,0.259,133.048,0.158
44,151058,0.826,0.575,0.401,0.000294,11,0.11,-9.908,0.216,84.428,0.512
68,211240,0.0727,0.697,0.714,0,4,0.233,-7.872,0.23,138.145,0.575
74,161880,0.374,0.78,0.66,0,8,0.0951,-5.451,0.194,160.068,0.509
65,285626,0.231,0.609,0.517,3.62E-05,6,0.0777,-7.557,0.0451,120.914,0.0761
52,226000,0.68,0.706,0.45,0.412,6,0.133,-7.311,0.259,188.087,0.499
45,355970,0.224,0.835,0.624,9.60E-06,7,0.137,-5.994,0.167,120.057,0.61
65,182800,0.241,0.74,0.814,0.00585,8,0.119,-4.78,0.0758,150.042,0.165
46,188156,0.142,0.673,0.437,0,0,0.171,-10.381,0.156,82.967,0.163
43,137377,0.03,0.917,0.509,0.0117,1,0.109,-6.878,0.0741,139.996,0.591
70,216842,0.106,0.746,0.587,2.99E-05,7,0.187,-8.172,0.17,134.992,0.203
50,198930,0.134,0.759,0.359,0,2,0.0996,-10.033,0.0527,110.98,0.246
58,196003,0.134,0.718,0.57,0,7,0.123,-5.823,0.0525,119.778,0.159
40,220973,0.16,0.751,0.574,0.000131,0,0.11,-8.071,0.172,157.098,0.629
80,206813,0.0971,0.709,0.588,0,1,0.117,-4.461,0.0721,143.971,0.195
38,203173,0.0509,0.558,0.539,0,8,0.133,-8.456,0.345,77.247,0.472
56,204746,0.0752,0.525,0.894,0.000124,11,0.107,-6.534,0.545,78.782,0.487
37,148363,0.28,0.76,0.608,0,7,0.146,-4.703,0.0585,140.042,0.565
36,221805,0.168,0.892,0.608,2.76E-05,2,0.135,-7.013,0.232,138.545,0.298
89,217946,0.0403,0.836,0.544,0,7,0.0824,-5.975,0.0943,97.028,0.51
74,205946,0.0375,0.703,0.696,5.65E-06,0,0.274,-5.482,0.0529,121.969,0.366
79,211666,0.0472,0.628,0.698,0.00143,6,0.0907,-5.608,0.105,89.976,0.732
76,214912,0.0153,0.564,0.811,8.72E-06,1,0.125,-5.734,0.0513,126.007,0.114
88,197436,0.535,0.752,0.505,2.55E-06,9,0.104,-7.621,0.253,91.97,0.419
43,199849,0.0786,0.795,0.615,2.98E-06,5,0.0855,-5.211,0.0671,110.009,0.393
21,216575,0.102,0.803,0.631,7.39E-06,8,0.0858,-4.213,0.0444,104.999,0.659
55,184732,0.208,0.748,0.652,0,7,0.128,-3.02,0.058,106.914,0.431
68,209320,0.00261,0.762,0.7,1.56E-05,9,0.153,-6.021,0.0694,116.073,0.608
75,208485,0.243,0.697,0.521,0,5,0.189,-6.519,0.031,91.998,0.331
83,226973,0.181,0.637,0.713,0.000637,0,0.137,-4.333,0.0747,129.923,0.243
89,203417,0.0169,0.596,0.854,0,7,0.124,-5.114,0.463,120.274,0.152
27,178242,0.214,0.666,0.677,0,2,0.0979,-5.743,0.0326,100.014,0.178
93,214846,0.037,0.791,0.862,2.19E-05,9,0.0814,-3.24,0.11,123.994,0.592
78,219043,0.0185,0.636,0.815,0,5,0.163,-5.098,0.0581,123.063,0.636
83,202500,0.00664,0.635,0.9,0.0145,0,0.37,-3.719,0.0377,127.978,0.15
37,200133,0.303,0.726,0.708,0,7,0.348,-6.908,0.356,105.084,0.417
76,193613,0.15,0.703,0.868,0.132,7,0.104,-4.661,0.0291,121.03,0.733
18,203760,0.0264,0.695,0.632,0,11,0.252,-6.922,0.261,143.794,0.86
81,221153,0.0164,0.728,0.69,0,8,0.104,-4.344,0.0524,94.028,0.415
83,225133,0.648,0.6,0.535,4.70E-06,4,0.162,-7.043,0.107,71.912,0.269
95,253390,0.099,0.816,0.726,0,5,0.372,-3.998,0.129,136.048,0.65
59,166138,0.0369,0.736,0.879,0.000736,9,0.233,-3.782,0.0696,107.976,0.757
87,195000,0.0723,0.609,0.726,8.45E-06,5,0.0895,-4.346,0.0414,93.958,0.362
71,222040,0.0604,0.67,0.838,0.000611,0,0.159,-4.031,0.0362,104.998,0.717
14,218773,0.0032,0.616,0.768,0,0,0.427,-6.714,0.0781,122.91,0.322
65,215445,0.295,0.655,0.427,0.00108,2,0.0788,-11.684,0.0799,107.992,0.224
70,190720,0.173,0.68,0.738,0.00036,6,0.37,-4.881,0.0331,105.015,0.675
89,201707,0.0956,0.708,0.648,0,6,0.134,-5.626,0.0449,143.955,0.338
77,199095,0.398,0.751,0.579,2.28E-05,2,0.133,-4.036,0.0321,105.031,0.349
25,210893,0.0109,0.666,0.723,0.00047,1,0.0507,-6.164,0.268,192.024,0.739
73,163250,0.0406,0.78,0.798,6.31E-05,1,0.0733,-5.151,0.0613,78.969,0.771
87,197993,0.129,0.72,0.807,0,11,0.183,-4.59,0.0432,124.946,0.305
79,229360,0.0921,0.72,0.802,0,1,0.694,-5.797,0.0582,124.043,0.723
80,204400,0.0485,0.76,0.588,0,9,0.0847,-7.082,0.0775,102.974,0.384
87,244960,0.414,0.748,0.524,0,8,0.111,-5.599,0.0338,95.01,0.661
46,174800,0.0393,0.659,0.717,0,8,0.0769,-4.202,0.0581,103.036,0.71
65,277506,0.219,0.562,0.437,2.18E-05,0,0.0806,-10.229,0.052,124.852,0.15
78,216391,0.334,0.334,0.617,0,6,0.163,-5.834,0.383,85.227,0.603
28,201122,0.133,0.694,0.712,0,7,0.211,-3.923,0.046,98.022,0.799
84,187973,0.106,0.444,0.819,0,10,0.107,-4.078,0.341,82.695,0.747
84,208373,0.157,0.532,0.869,0.00508,11,0.136,-5.094,0.172,159.803,0.422
27,288876,0.0533,0.599,0.667,0,7,0.134,-4.267,0.0367,80.984,0.817
81,222160,0.199,0.63,0.928,0.124,9,0.148,-2.787,0.0331,123.963,0.465
24,214866,0.281,0.718,0.609,3.29E-05,0,0.234,-4.699,0.0429,122.948,0.497
40,189029,0.0178,0.548,0.701,1.34E-05,11,0.134,-4.862,0.0914,104.237,0.309
75,257200,0.0117,0.421,0.791,1.48E-05,9,0.146,-4.998,0.0496,130.075,0.499
80,190185,0.106,0.616,0.432,0,7,0.132,-9.546,0.133,84.778,0.302
71,199320,0.283,0.703,0.747,0,0,0.396,-4.446,0.0895,149.974,0.7
84,226160,0.0513,0.65,0.736,0,6,0.235,-5.84,0.229,159.174,0.612
70,245040,0.069,0.599,0.803,0.137,0,0.129,-3.641,0.0986,126.057,0.233
78,212647,0.00868,0.565,0.849,4.68E-06,0,0.12,-3.516,0.0517,102.034,0.427
78,214647,0.189,0.965,0.414,0,1,0.0767,-6.408,0.0713,121.032,0.728
72,182587,0.892,0.691,0.271,0,6,0.109,-7.583,0.0335,89.99,0.548
87,174860,0.49,0.755,0.625,0,2,0.157,-7.114,0.0896,147.02,0.374
86,220850,0.0112,0.578,0.694,0,5,0.102,-5.351,0.0706,129.921,0.268
56,200733,0.54,0.723,0.569,0,2,0.106,-6.21,0.0792,97.998,0.445
83,274693,0.669,0.494,0.637,0,5,0.0882,-6.381,0.0333,147.924,0.1
51,183741,0.338,0.429,0.363,0.000343,0,0.128,-7.539,0.0327,75.483,0.16
72,186463,0.153,0.445,0.357,0,7,0.356,-9.163,0.0445,147.062,0.159
64,193480,0.657,0.572,0.361,0,6,0.278,-12.198,0.0418,99.611,0.549
75,197369,0.558,0.741,0.466,0,4,0.0583,-7.258,0.0357,102.058,0.351
29,175805,0.408,0.82,0.692,0,3,0.0929,-6.164,0.11,105.131,0.739
67,172199,0.785,0.88,0.245,3.19E-05,9,0.0979,-10.245,0.446,76.006,0.638
96,196373,0.697,0.553,0.586,0,11,0.0813,-6.319,0.0362,126.684,0.443
65,234080,0.738,0.489,0.357,0,0,0.105,-6.033,0.0263,81.937,0.236
87,205463,0.161,0.55,0.415,0,9,0.108,-6.557,0.052,172.065,0.274
76,208000,0.693,0.47,0.221,0,5,0.104,-9.243,0.0371,133.714,0.264
25,192920,0.803,0.72,0.316,0.00016,8,0.154,-12.532,0.0414,98.925,0.442
67,181974,0.132,0.65,0.527,0,5,0.0902,-7.465,0.532,120.094,0.705
28,210666,0.635,0.54,0.439,1.93E-05,10,0.0993,-8.591,0.115,167.908,0.371
85,217212,0.439,0.573,0.34,0,7,0.0886,-6.476,0.0301,95.787,0.304
73,144720,0.797,0.376,0.211,0,4,0.196,-11.665,0.0364,94.7,0.228
67,211567,0.64,0.536,0.426,5.88E-06,7,0.147,-10.446,0.123,135.872,0.375
61,179013,0.128,0.809,0.592,2.13E-06,0,0.0926,-7.359,0.237,149.978,0.637
61,190280,0.0866,0.707,0.676,0,1,0.125,-5.578,0.176,95.027,0.93
49,212867,0.66,0.645,0.471,0.011,0,0.108,-6.698,0.058,96.221,0.443
70,273866,0.452,0.427,0.299,0.000126,9,0.209,-8.055,0.0275,147.996,0.109
84,197893,0.798,0.397,0.303,4.16E-06,1,0.0824,-10.413,0.11,170.22,0.17
59,189400,0.422,0.674,0.586,0.00242,1,0.148,-7.698,0.0721,107.926,0.305
50,199586,0.119,0.624,0.491,0,1,0.0695,-6.245,0.0503,78.119,0.286
59,175615,0.122,0.518,0.795,0,0,0.291,-4.286,0.0382,106.979,0.513
63,247842,0.0509,0.381,0.481,0,4,0.1,-5.82,0.0365,123.09,0.162
46,198693,0.0848,0.654,0.429,0,10,0.133,-10.247,0.0335,105.009,0.119
80,212745,0.328,0.631,0.44,0,1,0.239,-5.948,0.028,136.033,0.418
70,222533,0.199,0.417,0.673,0,6,0.128,-7.719,0.0497,108.994,0.314
70,181360,0.172,0.564,0.472,1.12E-06,0,0.108,-4.167,0.0369,69.942,0.306
27,221946,0.0178,0.62,0.694,0,10,0.19,-3.739,0.0311,98.002,0.319
64,235146,0.1,0.458,0.813,0,11,0.188,-2.697,0.0566,139.886,0.314
90,200185,0.934,0.351,0.296,0,4,0.095,-10.109,0.0333,115.284,0.12
59,186653,0.268,0.557,0.352,8.16E-06,4,0.116,-7.956,0.0716,77.937,0.337
72,217293,0.536,0.636,0.433,0,10,0.123,-8.346,0.0614,75.02,0.234
82,179997,0.82,0.681,0.34,0,7,0.285,-8.617,0.0339,129.98,0.417
47,230373,0.0136,0.621,0.742,0.000178,4,0.258,-6.654,0.0351,155.002,0.442
42,201000,0.099,0.758,0.568,3.41E-05,5,0.0775,-6.016,0.157,89.97,0.535
57,225029,0.581,0.557,0.446,3.33E-06,0,0.0637,-9.196,0.0464,104.03,0.266
51,189424,0.822,0.575,0.378,0,5,0.347,-8.562,0.0278,104.049,0.564
52,192840,0.198,0.747,0.544,2.48E-05,2,0.133,-7.331,0.0489,106.959,0.455
29,208214,0.0914,0.656,0.514,0,5,0.058,-5.27,0.0672,120.073,0.818
63,159400,0.809,0.736,0.45,0,2,0.108,-9.406,0.228,153.888,0.663
50,224421,0.311,0.688,0.662,0,0,0.119,-5.639,0.0384,139.846,0.407
30,236525,0.902,0.576,0.291,0,10,0.103,-7.826,0.0302,67.887,0.283
47,209943,0.449,0.333,0.389,0,9,0.0919,-7.326,0.0353,165.419,0.247
73,217633,0.0632,0.554,0.667,1.43E-05,7,0.0686,-9.343,0.0439,100.017,0.281
55,269746,0.203,0.771,0.378,9.26E-05,2,0.0956,-8.175,0.0446,116.012,0.0392
51,191861,0.833,0.691,0.343,1.09E-06,7,0.132,-8.954,0.0387,150.922,0.441
70,184880,0.49,0.733,0.533,0,4,0.171,-6.971,0.0357,104.506,0.483
93,201287,0.286,0.672,0.735,0,5,0.242,-4.733,0.0457,115.741,0.754
70,181360,0.366,0.451,0.528,0,2,0.0811,-6.984,0.0364,139.28,0.527
55,202440,0.81,0.732,0.646,4.80E-06,8,0.109,-6.233,0.0493,88.049,0.532
59,207678,0.264,0.623,0.781,0,7,0.258,-6.806,0.102,87.683,0.829
50,219807,0.536,0.805,0.496,0,7,0.125,-7.702,0.0595,126.104,0.545
43,192146,0.403,0.848,0.476,0,10,0.187,-6.854,0.207,120.101,0.498
47,195676,0.57,0.493,0.445,0,7,0.11,-7.113,0.0364,81.581,0.392
74,215688,0.344,0.783,0.465,0,4,0.0875,-7.335,0.0471,138.038,0.48
72,217167,0.743,0.684,0.259,0,4,0.0751,-11.053,0.049,138.014,0.0515
56,207410,0.318,0.577,0.503,0,8,0.109,-5.915,0.0319,105.025,0.247
69,202721,0.938,0.665,0.287,0.149,8,0.103,-14.923,0.04,133.924,0.386
72,182906,0.259,0.799,0.373,0,7,0.166,-8.999,0.0558,98.035,0.534
60,217560,0.267,0.641,0.75,0.000294,7,0.396,-4.935,0.0313,147.956,0.634
62,170413,0.00469,0.393,0.855,0,6,0.0735,-4.329,0.122,74.304,0.328
76,281235,0.762,0.343,0.357,2.86E-06,7,0.0933,-7.278,0.037,75.761,0.247
69,208260,0.256,0.389,0.479,0,5,0.124,-8.029,0.0438,152.309,0.301
80,286928,0.701,0.559,0.422,1.99E-06,11,0.0853,-11.89,0.195,74.002,0.191
48,188280,0.244,0.506,0.611,3.97E-06,8,0.105,-7.844,0.112,68.443,0.285
45,190866,0.0617,0.646,0.658,0,7,0.0692,-4.678,0.052,92.001,0.44
79,181913,0.645,0.547,0.289,0,0,0.148,-8.131,0.0348,104.851,0.213
70,230640,0.35,0.391,0.649,0.0001,3,0.238,-6.935,0.0395,173.249,0.201
63,227097,0.39,0.751,0.394,0,7,0.121,-6.56,0.0519,135.896,0.12
52,198453,0.0616,0.742,0.693,2.16E-06,5,0.115,-5.494,0.0408,95.995,0.549
74,175240,0.456,0.849,0.493,0.000463,1,0.133,-4.1,0.0417,97.012,0.447
36,204774,0.0707,0.566,0.647,4.32E-06,7,0.205,-10.277,0.0812,154.923,0.198
67,174774,0.00418,0.629,0.596,0,0,0.286,-4.44,0.193,172.032,0.649
75,241910,0.00697,0.437,0.719,3.86E-05,6,0.0765,-4.569,0.0376,169.976,0.284
61,198854,0.158,0.623,0.645,0,0,0.111,-5.407,0.0334,137.071,0.316
69,233880,0.201,0.657,0.569,1.38E-05,2,0.126,-6.287,0.0542,102.054,0.399
48,142259,0.215,0.675,0.93,0,11,0.0638,-3.131,0.069,129.965,0.595
68,214026,0.428,0.82,0.582,0,2,0.0419,-4.441,0.0454,112.064,0.309
60,220080,0.224,0.649,0.576,0,1,0.445,-5.936,0.0449,107.989,0.311
72,233028,0.2,0.667,0.478,0,2,0.0927,-5.345,0.0316,113.502,0.337
67,193520,0.238,0.8,0.709,0,6,0.119,-5.834,0.0381,127.438,0.388
38,176521,0.108,0.654,0.58,0,2,0.123,-6.218,0.0266,120.954,0.532
60,209653,0.0328,0.62,0.768,0.0599,8,0.225,-5.681,0.103,172.09,0.748
58,209360,0.799,0.542,0.317,0,0,0.0879,-10.278,0.0452,85.904,0.224
57,234904,0.274,0.518,0.545,2.31E-05,10,0.183,-7.893,0.0385,75.06,0.162
6,179396,0.377,0.704,0.528,0,2,0.093,-5.821,0.0428,139.958,0.863
51,259558,0.779,0.354,0.206,0.00021,0,0.0959,-11.799,0.0365,139.056,0.202
38,164704,0.727,0.59,0.259,1.13E-06,11,0.114,-12.309,0.0417,180.148,0.464
0,279671,0.333,0.323,0.59,0,2,0.103,-6.372,0.0328,155.659,0.283
57,206960,0.0558,0.412,0.839,0,9,0.116,-4.222,0.118,116.854,0.523
20,188239,0.832,0.516,0.434,0.00228,8,0.332,-7.895,0.0555,92.81,0.432
1,179328,0.602,0.612,0.483,0,2,0.12,-6.662,0.036,79.38,0.434
27,176024,0.527,0.564,0.412,0,7,0.119,-8.289,0.0421,153.849,0.363
56,268926,0.829,0.566,0.139,0.937,0,0.112,-22.174,0.0371,141.963,0.295
41,207600,0.942,0.119,0.163,0.849,8,0.196,-25.189,0.0566,199.402,0.234
51,262000,0.938,0.161,0.193,0.959,11,0.106,-24.546,0.0436,133.47,0.132
40,331632,0.97,0.189,0.00977,0.95,8,0.121,-30.45,0.033,71.319,0.076
51,167344,0.993,0.609,0.0761,0.909,0,0.0953,-21.284,0.0624,142.417,0.306
50,244000,0.978,0.221,0.176,0.975,0,0.0871,-23.843,0.0413,97.489,0.114
41,236400,0.928,0.669,0.0711,0.938,7,0.107,-20.716,0.0288,100,0.0446
52,293647,0.463,0.199,0.119,0.894,0,0.237,-21.529,0.0388,110.848,0.063
30,256206,0.612,0.511,0.13,0.897,2,0.106,-19.028,0.0324,130.01,0.0438
61,186206,0.944,0.369,0.174,0.912,10,0.259,-18.425,0.0315,116.003,0.0811
53,282000,0.875,0.258,0.149,0.937,9,0.101,-21.233,0.0364,121.624,0.0384
58,224615,0.932,0.121,0.0818,0.96,3,0.091,-25.055,0.0433,80.232,0.0363
47,206142,0.608,0.526,0.454,0.28,4,0.113,-11.906,0.0292,139.988,0.101
55,208000,0.942,0.166,0.143,0.91,0,0.0878,-23.512,0.0448,85.977,0.0342
61,209414,0.994,0.317,0.00264,0.903,3,0.146,-27.59,0.05,142.643,0.14
52,212000,0.991,0.202,0.00402,0.901,8,0.275,-28.875,0.0445,74.234,0.0975
46,263041,0.515,0.76,0.16,0.868,1,0.323,-15.827,0.0405,120.001,0.198
53,278048,0.574,0.38,0.312,0.845,6,0.0967,-16.063,0.0314,179.892,0.0416
53,330710,0.933,0.507,0.089,0.887,0,0.0829,-22.759,0.0296,98.031,0.0509
54,224000,0.991,0.33,0.00379,0.882,6,0.0987,-26.367,0.073,62.078,0.128
52,184922,0.968,0.304,0.0672,0.922,3,0.106,-20.575,0.0541,66.137,0.0347
53,177462,0.00282,0.197,0.278,0.938,2,0.0999,-18.64,0.052,73.71,0.0338
54,202000,0.991,0.337,0.00922,0.962,10,0.0907,-25.784,0.0424,69.095,0.0393
58,222000,0.99,0.258,0.00379,0.949,7,0.0853,-29.298,0.0531,77.828,0.0812
55,235500,0.949,0.172,0.103,0.967,0,0.0868,-21.672,0.0408,115.834,0.0417
49,246500,0.995,0.287,0.0104,0.909,5,0.0968,-30.226,0.0455,136.689,0.0856
51,220212,0.61,0.335,0.224,0.955,3,0.103,-15.825,0.035,94.017,0.0937
55,222068,0.436,0.236,0.22,0.785,6,0.0998,-13.377,0.0293,142.299,0.0734
41,228000,0.643,0.593,0.37,0.873,11,0.0805,-16.48,0.0412,79.992,0.512
38,256551,0.602,0.48,0.407,0.982,0,0.0956,-11.687,0.0267,139.99,0.112
46,236166,0.677,0.541,0.294,0.92,9,0.329,-14.865,0.0332,120.035,0.486
54,169888,0.988,0.394,0.00305,0.945,11,0.0934,-29.896,0.0574,72.621,0.114
58,174000,0.951,0.196,0.0443,0.915,2,0.134,-24.841,0.0415,89.772,0.0395
65,148098,0.983,0.681,0.0808,0.957,7,0.115,-18.979,0.0653,79.998,0.51
54,202250,0.994,0.385,0.00344,0.907,8,0.126,-30.529,0.0576,67.665,0.0466
50,328193,0.963,0.594,0.0331,0.931,5,0.0866,-23.656,0.0331,99.998,0.0602
58,214579,0.923,0.193,0.0325,0.903,7,0.102,-20.486,0.0453,70.207,0.0457
52,230000,0.808,0.146,0.126,0.949,2,0.327,-22.702,0.04,51.607,0.0356
54,221538,0.941,0.199,0.124,0.97,7,0.0941,-22.35,0.0383,78.451,0.0364
39,261558,0.715,0.379,0.0836,0.811,11,0.0831,-22.86,0.0273,89.986,0.0371
55,234666,0.951,0.161,0.122,0.978,10,0.0916,-22.329,0.0367,86.119,0.0351
35,152340,0.994,0.272,0.00266,0.866,8,0.103,-31.238,0.0424,72.151,0.0573
41,232000,0.988,0.0812,0.0414,0.968,5,0.112,-25.451,0.0417,77.636,0.0847
60,154840,0.935,0.0833,0.00524,0.91,7,0.0818,-36.281,0.0457,70.329,0.0361
50,200633,0.86,0.101,0.221,0.927,9,0.0841,-24.595,0.0571,208.969,0.25
